id,name,category,rating,review_count,image,description,hashtag,price,contact,created_at
2280,서울올림픽파크텔웨딩,HALL,0.0,4,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/2828/202410/20241009/796ade3f-5eb4-4e64-b4c8-589ccc8f7aab.jpg,"💒올림피아홀 (1층)
- 스타일: 어두운 / 호텔
- 예식 간격: 하루 세 타임 진행
- 보증인원: 200명
- 예식형태: 분리예식 / 동시예식
- 식사형태: 한상차림 / 코스
- 최대 수용인원: 500명

📝체크 리스트
- 몽촌토성역 도보 9분
- 건물 내 주차 200대 수용","코스,120,120,동시,일반 컨벤션,식대 77,000",25400000,02-410-2581,2026-03-13 08:13:33
8871,스카이컨벤션웨딩홀_춘천,HALL,93.0,135,https://dnna01d8m6k3w.cloudfront.net/profile/202005/20200506/3607cc5f-814b-4e13-aef2-ff7ea3ae88fb.jpg,,"식대 60,000",4000000,033-254-1000,2026-03-13 08:13:33
12843,시엠프레의정부민락점_의정부,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/profile/202501/20250126/b8bc55f4-0dd4-439f-94b2-54b92d0d8a79.jpg,,,,010-8060-2625,2026-03-13 08:13:33
12492,아델라한옥,HALL,0.0,0,,,,,010-3707-1909,2026-03-13 08:13:33
14170,아미재_강남,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202602/20260227/cebaa798-9039-491f-b151-1103856f479f.png,,,,02-511-3332,2026-03-13 08:13:33
5022,여주S컨벤션,HALL,0.0,4,https://d2inirspb1537h.cloudfront.net/community/d201611/d20161129/0559e345-8327-448a-9d79-d3bd871f80efa.jpeg,,"일반 컨벤션,뷔페,식대 33,000,분리,60,60",,031-885-2727,2026-03-13 08:13:33
8763,오크우드프리미어 코엑스센터_강남,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/partner/202207/20220708/083cb03a-9519-4482-acae-2b095b247a6d.jpg,"💒단독홀 (5층)
- 스타일: 호텔 / 소규모
- 예식 간격: 하루 두 타임 진행
- 보증인원: 80명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 150명

📝체크리스트
- 봉은사역 도보 10분
- 건물 내 주차 380대 수용","호텔 예식,코스,360,동시,식대 90,000,360",,02-3466-7107,2026-03-13 08:13:33
13223,저스티나_마포,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6901/202501/20250123/d23c7297-2cd1-45b0-abac-c06f41df512c.jpg,"💒단독홀 (1층)
- 스타일: 하우스
- 예식 간격: 하루 두 타임 진행
- 보증인원: 150명
- 예식형태: 분리예식 
- 식사형태: 뷔페
- 최대 수용인원: 300명

📝체크 리스트
- 합정역 도보 7분 
- 건물 내 주차 50대 수용
- 애견 화동                                                                                                                                        ","하우스,코스,식대 99,000,240,240,동시",30540000,02-515-9040,2026-03-13 08:13:33
12342,플로렌스 파티하우스_수원점,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6821/202410/20241017/d31b2c21-0d2a-4003-81ae-6fc888de4e55.jpg,"💒튤립 (B1층)
- 스타일: 소규모 / 하우스
- 예식 간격: 하루 두 타임 진행
- 보증인원: 70명
- 예식형태: 동시예식
- 식사형태: 세미뷔페
- 최대 수용인원: 140명

💒프리지아 (B1층)
- 스타일: 소규모 / 하우스
- 예식 간격: 하루 두 타임 진행
- 보증인원: 70명
- 예식형태: 동시예식
- 식사형태: 세미뷔페
- 최대 수용인원: 140명

💒아카시아 (B1층)
- 스타일: 소규모 / 하우스
- 예식 간격: 하루 두 타임 진행
- 보증인원: 10명
- 예식형태: 동시예식
- 식사형태: 세미뷔페
- 최대 수용인원: 30명

📝체크 리스트
- 수원시청역 도보 1분
- 건물 내 주차 200대 수용","하우스,뷔페,식대 53,000,60,분리",2590000,031-226-4114,2026-03-13 08:13:33
4980,플로렌스파티하우스_가천대점,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/3719/202410/20241014/6a57a297-a9d3-4231-8dfc-9dab421ba251.png,"- 주차 70대 수용 
- 발렛 주차","일반 컨벤션,하우스,뷔페,동시,150,150,식대 40,700",3990000,031-754-6114,2026-03-13 08:13:33
4452,호텔 금오산웨딩홀_구미,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/30f11d2d-79cb-4481-a334-6927e9c2ccf2.png,,,,054-450-4005,2026-03-13 08:13:33
5051,호텔푸르미르_화성,HALL,0.0,1,,,"호텔 예식,뷔페,동시,분리,180,하우스,야외,식대 67,000,180",,031-8020-0001,2026-03-13 08:13:33
12491,희온포레_화성,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202111/20211118/97f64f9c-7595-49fd-b556-93686fe9f850.jpg,"희온재(예식 간격 150분/야외) : 한옥의 고즈넉한 아름다움을 품은 한옥풍 야외예식

-주차 : 800대 수용 가능
-병점역 셔틀 버스 운행
-21년 11월 신규 오픈 
-한옥과 가든 야외 예식","전통,한정식,식대 88,000,210,210,야외,분리",,031-354-8400,2026-03-13 08:13:33
5020,힐하우스_양평,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/profile/202501/20250126/0358bf0e-f163-473b-81f3-94bc6ea270c7.jpg,,"야외,뷔페,양식,식대 50,000,동시,180,180",,031-771-0001,2026-03-13 08:13:33
4814,전주관광호텔웨딩홀더테라스_전주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/profile/202501/20250126/59743092-9d81-40f7-9b5d-b9514fd50b1f.jpg,,,,063-288-7100,2026-03-13 08:13:33
2453,더센트럴웨딩홀_예산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/profile/202501/20250126/d9961e7d-63ee-42ef-a876-57402d4f372c.jpg,,,,041-331-3000,2026-03-13 08:13:33
3760,더스타웨딩홀 예산점_예산,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/profile/202501/20250126/700e1223-05e0-43c4-95cb-11eedcf0f521.jpg,,,,041-334-3331,2026-03-13 08:13:33
13082,라메르웨딩컨벤션_포항,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250418/c0f6e330-33bf-44a6-9e84-bf779ac993ab.jpeg,,,, 054-273-3223,2026-03-13 08:13:33
13771,A웨딩앤파티_군산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/bbcf0146-6898-4d0e-8827-22842d45cde2.jpeg,,,,0507-1479-6802,2026-03-13 08:13:33
2240,문수컨벤션웨딩,HALL,75.0,16,https://dnna01d8m6k3w.cloudfront.net/profile/202601/20260126/20d8bedd-7c52-46dd-9cb9-34baf7b6d818.jpg,,"일반 컨벤션,뷔페,식대 36,000,분리,50,50",,052-277-6900,2026-03-13 08:13:33
13067,베로나지디,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/profile/202405/20240531/72ddf747-b482-4ef6-9972-24187f08650f.jpg,,,37050000,010-2391-6900,2026-03-13 08:13:33
13034,시엠프레 당진,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6683/202410/20241017/3ebc1b9b-ddfc-47cb-8341-c459fe08bd81.png,,,7800000,041-430-8899,2026-03-13 08:13:33
2450,팔레드오페라_대전,HALL,72.0,12,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6084/202412/20241226/cd983714-a57d-4843-bbbf-23badade5a41.png,,"식대 67,000,분리,80,80,뷔페,일반 컨벤션",26250000,042-300-5000,2026-03-13 08:13:33
14087,소베뉴,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7461/202507/20250723/6aca0416-88b6-425a-a86b-4e56dda2f8b9.jpg,"💒소베뉴(3층)
- 스타일: 밝은 / 소규모
- 예식 간격: 하루 두 타임 진행
- 보증인원: 50명
- 예식형태: 분리예식
- 식사형태: 한상차림 / 세미뷔페
- 최대 수용인원: 100명

📝체크 리스트
- 외부 주차 100대 수용
- 애견 화동","분리,180,180,식대 90,000,한상차림 / 세미뷔페,하우스,소규모",10500000,010-8939-8093,2026-03-13 08:13:33
14018,오드힐 하우스_서초,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7393/202505/20250529/29e08f86-6ed0-414f-a432-e8cc6eb695f2.jpg,"💒오드힐 하우스(1층) 
- 스타일: 컨벤션
- 예식 간격: 120분
- 보증인원: 저녁 150명~점심 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 250명
* 홀 착석 수 : 120석 내외

📝체크리스트
- 방배역 도보 2분
- 건물 내 주차 200대 수용
- 애견 화동","하우스,뷔페,식대 95,000,120,120,분리",28250000,02-522-5009,2026-03-13 08:13:33
11975,드래곤시티_용산,HALL,0.0,3,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6112/202410/20241010/82729e7e-dc9d-4e6d-b8bd-73dfecdcee8c.png,"* 그랜드볼룸 한라홀 (3층)
- 어두운홀
- 예식 간격 360분
- 보증인원:저녁 300명~점심 330명
- 동시/코스 
- 최대 수용 인원 560명 

* 랑데부홀 (2층)
- 밝은홀
- 예식 간격 180분
- 보증인원:최소 80명
- 동시/코스
- 최대 수용 인원 120명 

✔️ 체크 포인트 
- 용산역 도보 2분
- 건물 내 주차 400대 수용","동시,360,360,식대 120,000,코스,호텔 예식,어두운",30300000,02-2223-7070,2026-03-13 08:13:33
3035,웨스틴 서울 파르나스_강남,HALL,73.0,21,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5552/202511/20251112/7d70c97f-bf3a-4c18-abf5-df70ba12b6c5.jpg,"💒하모니볼룸홀
- 스타일: 어두운/컨벤션/호텔 
- 예식 간격: 360분
- 보증인원: 250명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 480명

💒아틀라스홀
- 스타일: 밝은/하우스/호텔 
- 예식 간격: 360분
- 보증인원: 100명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 180명

💒아펙스홀
- 스타일: 밝은/소규모/호텔 
- 예식 간격: 360분
- 보증인원: 10명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 40명


📝체크리스트
- 2호선 삼성역 부근 
- 건물 내 주차 500대 수용 
","호텔 예식,300,동시,식대 185,000,300,하우스,코스",72650000,02-3430-8686,2026-03-13 08:13:33
14081,리보아르,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7454/202507/20250728/41f59ef4-26af-4c67-bf18-31f0b9455046.png,"💒단독건물 (3층)
- 스타일: 소규모 / 하우스 / 야외
- 예식 간격: 하루 두타임 진행 가능
- 예식형태: 분리예식
- 식사형태: 뷔페식 / BBQ / 한상차림 / 코스요리
- 최대 수용인원: 250명

📝체크 리스트
- 한성대입구역 부근
- 건물 내 주차: 혼주 차량 5대까지 가능
- 건물 외 주차: 50대 가능","하우스,뷔페,야외,식대 88,000",8800000,02-747-8086,2026-03-13 08:13:33
14135,메리골드카페_대전,HALL,0.0,0,,,,,010-2189-7297,2026-03-13 08:13:33
13572,솔스퀘어컨벤션_용인,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7090/202601/20260107/b60cc271-d943-4738-aa8f-f51a9c408aa4.jpg,"💒단독홀 (1층)
- 스타일: 밝은 
- 예식 간격: 80분~90분
- 보증인원: 저녁 150명~점심 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 400명

📝체크 리스트
- 구성역 도보 7분
- 건물 내 주차 500대 수용
- 셔틀버스 운행","밝은,뷔페,식대 79,000,80,90,분리",30250000,031-546-8322,2026-03-13 08:13:33
12632,까사디루체_광주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6167/202506/20250601/5ced737d-f009-4820-a229-d5081615ba64.jpg,,"식대 69,000",25200000,062-710-4000,2026-03-13 08:13:33
14063,벨루체웨딩&파티_동두천,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7436/202507/20250701/f43a67eb-dc3a-4490-8da6-356af5d8bcd7.jpg,,"하우스,뷔페,식대 58,000,,,분리",15600000,031-862-2500,2026-03-13 08:13:33
13724,시크릿가든_광주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250416/fd0f8ffb-9cf8-4b4a-a7f2-9698e9f61167.jpg,,,,062-716-9000,2026-03-13 08:13:33
13695,대율담웨딩_김제,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7117/202504/20250415/dc5edbdf-38a1-4c17-a9a7-92f408730c30.jpg,,"밝은,뷔페,식대 60,000,180,180,분리",6300000,050-2010-1004,2026-03-13 08:13:33
2582,르네상스웨딩홀_고창,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/profile/202501/20250126/6b65d9fa-a775-420e-a366-cf270b98730b.jpg,,,,063-562-5353,2026-03-13 08:13:33
13783,봄날_순천,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/322f779c-8968-4a30-b154-cf5e84e4eb38.jpeg,,,,061-745-0071,2026-03-13 08:13:33
13697,선암리웨딩_김제,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/2e6acf66-44c2-440c-a779-c5badc15e33d.jpeg,,"밝은,뷔페,식대 60,000,180,180,분리",6330000,050-2104-2020,2026-03-13 08:13:33
13692,오소소웨딩_완주,HALL,0.0,0,https://s3-ap-northeast-2.amazonaws.com/seoul-wbookbiz-prd/partnerProfile/7116/202504/20250415/e7be7372-1395-4947-bb4c-96befbe3f5b9.jpg,,"밝은,뷔페,식대 60,000,180,180,분리",6300000,050-2101-1004,2026-03-13 08:13:33
13779,왕의지밀웨딩컨벤션_전주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/55a8a167-e131-4b38-b5b0-8dadd68542d2.jpeg,,,,0502-040-1004,2026-03-13 08:13:33
13797,W웨딩_양산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/a066d3b9-e7e8-4090-ab17-246fb6673c58.png,,,,055-365-2662,2026-03-13 08:13:33
13766,라미컨벤션웨딩_대전,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7152/202505/20250520/278f721e-1e87-4473-b864-31bbc5513764.jpg,"💒단독홀 (4층)
- 스타일: 컨벤션 / 소규모
- 예식 간격: 하루 두 타임 진행
- 보증인원: 40명
- 예식형태: 동시예식
- 식사형태: 뷔페 
- 최대 수용인원: 150명

📝체크 리스트
- 원신흥동 행정복지센터 부근
- 건물 내 주차 20대 수용(외부 주차 20대 수용)","밝은,뷔페,식대 49,000,240,240,분리,동시",1700000,010-5624-7280,2026-03-13 08:13:33
13785,마리나웨딩홀_여수,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7171/202510/20251016/462f5c38-0f51-43f3-ab9e-d5db3159403d.jpg,,,8550000,061-686-3113,2026-03-13 08:13:33
13570,메리비아포레_대전,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7088/202503/20250331/48f65b10-bdca-4415-aa55-2212b8a8d646.jpg,"💒단독홀 (6층)
- 스타일: 밝은 / 하우스 
- 예식 간격: 90분
- 보증인원: 200명
- 예식형태: 분리예식 
- 식사형태: 뷔페
- 최대 수용인원: 400명

📝체크 리스트
- 대전정부청사역 도보 12분
- 건물 내 주차 330대 수용
- 풍선 이벤트                                                                                                                          ","밝은,뷔페,식대 55,000,90,90,분치",14900000,042-486-2388,2026-03-13 08:13:33
1232,미래웨딩캐슬_창원,HALL,0.0,5,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/8bea0ddd-4175-4178-a050-46d21176187e.jpeg,,"일반 컨벤션,뷔페,식대 45,000,분리,60,60",,055-288-7800,2026-03-13 08:13:33
13730,브이아이피웨딩홀_공주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250416/99306596-a8c8-47c9-b03c-1a110e2ae40a.jpg,,,,041-853-3030,2026-03-13 08:13:33
13539,파티더풀문_부산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7083/202504/20250402/83f35c39-2e22-4115-861a-bd553fb92dd8.jpg,,"밝은,세미뷔페,식대 89,000,300,300,동시,개별스테이크",12800000,010-4115-8515,2026-03-13 08:13:33
13786,파티랜드웨딩홀_여수,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/88f2372c-9f0a-4010-a72f-70f28b574a13.jpeg,,,,061-654-4455,2026-03-13 08:13:33
13769,호텔인터시티 웨딩_대전,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7155/202506/20250609/7b937048-b09d-47d2-89b1-832784b36e34.jpg,"💒그레이스홀 (2층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 하루 두 타임 진행 
- 보증인원: 100명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 200명

📝체크 리스트
- 유성 온천역 도보 7분
- 건물 내 주차 200대 수용","일반 컨벤션,뷔페,식대 880,000,300,300,분리",3300000,042-600-6005,2026-03-13 08:13:33
4795,경복궁컨벤션웨딩홀_공주,HALL,0.0,2,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250416/27bcd78b-968d-4f6f-8d9e-2ec1d4a39254.jpg,,,,041-856-7337,2026-03-13 08:13:33
13733,디바인밸리_아산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250416/3e68a9a6-3dea-49de-b75f-5e9271cb030a.png, ,,,041-545-3335,2026-03-13 08:13:33
13731,라온웨딩홀_공주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250416/1fc41e01-785b-42ca-a88c-5a3ab7d6817f.jpg,,,,041-736-9901,2026-03-13 08:13:33
13775,몽펠리에레스토랑_완주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/92ab8cfd-d8cf-4b16-9759-2d9c383d1881.jpeg,,,,0507-1486-6301,2026-03-13 08:13:33
13734,빌라드70_아산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250416/fed5b050-b32d-4573-af43-5c84d779f633.jpg,,"식대 48,000,뷔페,하우스,야외,밝은",,041-531-7022,2026-03-13 08:13:33
9857,웨딩캐슬_부여,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250416/2c05cc50-7813-43d3-b7f4-b9413132880f.jpg,,,,041-837-6100,2026-03-13 08:13:33
13547,천안S컨벤션웨딩홀_천안,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202505/20250515/49686d28-6651-423b-9334-7c2fea5ae8f5.jpeg,"- 단독건물
- 컨벤션,어두운홀,하우스 웨딩,야외웨딩
- 예식 간격 60분
- 보증인원:최소 150명
- 분리/뷔페
- 최대 수용 인원 250명~1000명

✔️ 체크 포인트
- 천안역에서 버스 30분 / 택시 14분 거리
- 건물 내 주차 1000대 수용",,,041-572-7000,2026-03-13 08:13:33
13408,프리아웨딩_대구,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7076/202503/20250324/ddebf9c6-3c01-40a4-b481-047ed5f78fbb.jpeg,,"밝은,뷔페,식대 45,000,210,210,분리",7850000,010-3412-3441,2026-03-13 08:13:33
14017,해피뉴데이 일산점_고양,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7392/202509/20250925/b99d12df-c324-45eb-8c15-4d0f10c39c4d.jpg,,,7620000,01033551147,2026-03-13 08:13:33
13815,토미스퀘어가든_구미,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/949de309-6bf7-44db-a49b-1e61eb771455.jpg,,,,054-473-6799,2026-03-13 08:13:33
13756,"모든날,Wedding_청주",HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250416/0a775dfb-c4f7-46bf-88bf-f8f83de1d1eb.jpg,,,,0507-1362-2261,2026-03-13 08:13:33
13552,이안스퀘어 웨딩_청주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202503/20250328/9d0d3422-3d84-4b98-849d-bb768cd08ae4.png,,,,070-4259-2590,2026-03-13 08:13:33
3633,노비아갈라웨딩 동촌점_대구,HALL,64.0,20,https://dnna01d8m6k3w.cloudfront.net/partner/202207/20220721/b43fb86b-14d9-412b-a738-db786e954a1b.jpg,,"식대 37,000",,010-4204-2824,2026-03-13 08:13:33
13290,단궁,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/profile/202502/20250203/e071f85d-6632-462d-9e40-399214d309a8.png,,,,031-871-3700,2026-03-13 08:13:33
13780,더메이호텔_전주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7166/202505/20250522/ff70e62d-10eb-447e-afdf-d3650a3ba9b5.png,"- 단독 건물 
* 그랜드볼룸홀 (2층)
- 어두운홀, 하우스웨딩 
- 예식 간격 70분 
- 보증인원: 250명
- 분리/뷔페
- 최대 수용 인원 400명

✔️ 체크 포인트 
- 위치: 전주시 덕진구 기린대로 800로
- 건물 내 주차 1,300대 ","분리,70,70,식대 77,000,뷔페,컨벤션,하우스,어두운",23000000,063-246-5555,2026-03-13 08:13:33
13808,더아트리움웨딩_경산,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/48ae23c0-b4c1-4b2d-976e-3fbc445c8ed7.jpg,,"식대 60,000,식대 60,000,뷔페",,053-811-5000,2026-03-13 08:13:33
13467,륜_대구,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202503/20250326/e864bef4-fce7-49f8-87fa-5350dc4d9904.png,,"식대 63,000,하우스,야외,한정식,한상차림,분리",,053-766-0009,2026-03-13 08:13:33
2490,벨라노떼웨딩_오산,HALL,85.0,18,,,"일반 컨벤션,뷔페,분리,60,60,식대 39,000",,031-378-6633,2026-03-13 08:13:33
1683,오산컨벤션웨딩홀뷔페_오산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202107/20210712/3755ba25-3e0c-4c96-9c3d-ec38427805fc.jpg,,"일반 컨벤션,뷔페,60,60,분리,식대 34,500",,031-373-7575,2026-03-13 08:13:33
13589,호텔인터불고 원주 웨딩_원주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250415/70474782-1c23-4cec-814b-ef7d32487554.png,,"식대 55,000",,033-769-8131,2026-03-13 08:13:33
13792,그레이스K_거제,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/b1ccdece-800a-4b50-bddf-8c923d159088.jpeg,,,,0507-1349-7373,2026-03-13 08:13:33
1806,아시아드시티 부산,HALL,0.0,4,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250422/10d31306-8504-4b96-a9e4-ecc494b8bbb2.jpg,,"하우스,뷔페,식대 30,000,분리,70,70",,051-500-4500,2026-03-13 08:13:33
13813,베어트리파크 블리스가든_세종,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/9f8419d7-2e8e-44f7-961f-45b7133b3551.jpeg,,,,0507-1408-5610,2026-03-13 08:13:33
13596,춘천세종호텔 웨딩홀_춘천,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250415/81556c32-a299-47b1-8d48-42a7c080809b.png,,,,033-252-1191,2026-03-13 08:13:33
13559,카시아속초호텔앤리조트_속초,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250415/1cf1a273-6a3f-4a70-81fb-b7b0fc21f9fd.jpg,,,,,2026-03-13 08:13:33
13459,AW호텔웨딩_대구,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202503/20250325/3939852d-8d4f-4a1b-8fbc-05eb55b0a1be.png,,,,053-589-6700,2026-03-13 08:13:33
13811,BW웨딩_구미,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/724e0b4b-0f68-4a20-83dd-c54a65a375de.png,,,,054-473-5000,2026-03-13 08:13:33
13806,JK컨벤션웨딩_창원,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/bb0f227c-2c37-4830-93f6-b9d2d5295497.jpeg,,,,0507-1427-7223,2026-03-13 08:13:33
11215,JW컨벤션센터_울산,HALL,0.0,5,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250423/42c9a5dc-e655-4fcd-99de-f2916dc25bcb.jpg,,,,052-289-9851,2026-03-13 08:13:33
2527,K컨벤션 웨딩홀_홍천,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250407/12ae66aa-fc24-4b1d-98da-4a0e1e50e903.jpg,,,,033-432-1988,2026-03-13 08:13:33
2515,K컨벤션웨딩홀_부안,HALL,0.0,1,,,,,063-581-7100,2026-03-13 08:13:33
13835,MH컨벤션웨딩홀_울산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250423/ad5da1dd-390b-43b7-afef-b909b18c8e6d.jpg,,,,052-260-5555,2026-03-13 08:13:33
13795,NH웨딩컨벤션_밀양,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/9c597ff8-0eb5-48e9-b36d-c4d3b4bdba99.jpeg,,,,055-355-8505,2026-03-13 08:13:33
13816,SJ컨벤션웨딩_성주,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250418/8b9e639d-9635-484d-9a95-6f2a76af16e6.jpeg,,,,054-931-9009,2026-03-13 08:13:33
13829,W웨딩 K웨딩홀_부산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250422/fa1920c4-c793-40da-ab24-0e0d8ef7b9e5.jpg,,,,051-555-9779,2026-03-13 08:13:33
3415,W웨딩 W스퀘어웨딩홀_부산,HALL,79.0,12,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250422/6a70da12-c301-4176-be62-99d0520442cc.jpg,,"일반 컨벤션,뷔페,식대 45,000,분리,60,60",,051-711-0177,2026-03-13 08:13:33
11015,W웨딩 W시티컨벤션_울산,HALL,0.0,4,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250423/00ca82ab-6141-4069-9651-d46f4ff782df.png,,,,052-977-8080,2026-03-13 08:13:33
13826,W웨딩 W웨딩시티 웨딩홀_부산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250422/178a57f4-1437-4606-8551-827bee438687.jpg,,,,051-863-8282,2026-03-13 08:13:33
13828,W웨딩 국민연금웨딩홀_부산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250422/babf6d5a-c4c6-411a-8191-f93c2a76f0f7.jpg,,,,051-668-7979,2026-03-13 08:13:33
13793,W웨딩 김해더파티웨딩홀_김해,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/cb11bdf2-8497-460d-b96a-4a9ccfaeaa7a.jpeg,,,,055-335-1000,2026-03-13 08:13:33
13825,W웨딩 더에스웨딩홀_부산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250422/6d84b9fa-9023-460e-b797-14cabc75b912.jpg,,,,051-711-0777,2026-03-13 08:13:33
4646,W웨딩 더펄웨딩홀_부산,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250422/c722091e-9476-450a-b98e-2e482a728de9.jpg,,"일반 컨벤션,뷔페,식대 26,000,분리,60,60",,051-636-6366,2026-03-13 08:13:33
